"","5%","25%","50%","75%","95%","variable"
"1",2.67420163727827,2.73572613313098,2.86873507351061,3.00634966063721,3.06116537755069,"beta_0"
"2",1.20322741639912,1.28030440240563,1.40895690829141,1.4577107991436,1.4937166075445,"beta_1"
"3",0.458637207838946,0.541038605778845,0.592348254180685,0.652363726945006,0.740689485795222,"beta_2"
"4",-2.06271184548056,-1.95587174328767,-1.79300154301148,-1.65719397124955,-1.61572156559238,"beta_3"
"5",1.11995679052265,1.15168759504612,1.49892938695331,1.49892938695331,1.52530167411835,"sigma2_sp"
"6",0.639196312050093,0.909134754276591,1.93704613756261,2.57041552733818,3.62865472761578,"sigma2_tm"
"7",0.223209252807182,0.293072732546926,0.470530977357853,0.65665019642414,0.668446499049232,"phi_sp"
"8",0.359304562850557,0.396317745064192,0.407228026180155,0.441232859955951,0.453691542171055,"phi_tm"
