"","5%","25%","50%","75%","95%","variable"
"1",4.59317553926691,4.62142373627406,4.63458031167963,4.64525053392136,4.65969271619515,"beta_0"
"2",0.747480237388685,0.772467726156865,0.80684824151446,0.837863273046386,0.851842041811223,"beta_1"
"3",2.2313931780397,2.26018302842134,2.37655055761379,2.44612952329166,2.48158453448993,"beta_2"
"4",-1.70712375249274,-1.67803156096023,-1.58420261394823,-1.53303512663562,-1.50608413644123,"beta_3"
"5",0.953808379006312,1.05929987578829,1.20238943948349,1.35592630729964,2.13423678851241,"sigma2_sp"
"6",0.752391393332299,1.20248229404511,1.44577393538231,1.44577393538231,1.56828979084559,"sigma2_tm"
"7",0.538653480394336,0.546986482981164,0.635607143329422,0.71955537638534,0.811334975291118,"phi_sp"
"8",0.555869018994634,0.568975401524575,0.593442791763975,0.605322965515337,0.615621308307696,"phi_tm"
