"","5%","25%","50%","75%","95%","variable"
"1",2.56032772792279,2.83756872336007,2.8594555692976,2.88122180208676,2.90263731568884,"beta_0"
"2",0.787978462537928,1.16765188092925,1.48168463819781,1.84988866506176,2.26401937148874,"beta_1"
"3",-0.210558075042903,0.376397682401704,0.616349208042601,0.859178058685679,1.29310093570855,"beta_2"
"4",-2.52339124673613,-2.09809883807563,-1.73561915822856,-1.5137714260556,-1.09066136737803,"beta_3"
